Job Title,Job Ratings,time,JobStatus,Pros,Cons
Senior hr manager,5.0,"Apr 30, 2023","Current employee, more than 8 years",Great Company and Culture Lots of learning opportunities,Too process driven at times
Front desk receptionist,5.0,"Apr 10, 2023",Current employee,- people are nice - coworkers are great to work with - easy to understand role,- waking up early can be difficult some days
Software engineer,4.0,"Apr 26, 2023","Current employee, more than 1 year",Flexible working hours. Work culture is amazing.,Pay scale is not upto market standards of product based company
Cybersecurity analyst,4.0,"Feb 8, 2023","Current employee, more than 1 year",Amazing support. Good assistance from higher officials. You get to build your skills while working and learning technology.,This are shabby since the takeover of AppD by Cisco that is managed as the roles and people have changed
Channel leader,5.0,"Mar 24, 2023",Current employee,Cisco gives good benefits to its employers High Brand reputation in the market,"Very big organization, it is very difficult to show yourself/abilities Different positions or promotions very much depends on your network."
Lead ux designer,4.0,"May 4, 2023","Former employee, more than 3 years",Big challenges and kind people,Slow release cycle and difficult to make an impact
Business analyst,4.0,"May 4, 2023","Current employee, more than 1 year","Good work culture, amazing and motivating team. Good support at work.",None at the moment. Thanks
Software engineer,5.0,"May 7, 2023",Former employee,Best people are working there,It was a bit far from the center
Software engineer,5.0,"Apr 9, 2023","Former employee, less than 1 year",Collaborative culture and the best place to work for. Amazing and helpful people,The pay is a bit on the lower side
Software engineer,5.0,"May 15, 2023",Former employee,Good work culture and people,Nothing much to mention now.
Software engineer ii,4.0,"Oct 2, 2008",Current employee,"I was hired by Cisco choice program, in which new hires can choose their teams based on how they like to work or who to work for. Since most teams need more people, managers squeeze their brains to attract the new hires into their team. Before the new hires choose their teams, they are exposed to most information about projects and benefits or drawbacks of each team which is tipped by managers, who pamper the new hires badly (I thought I'm the king of cisco during the period - once I chose my team, my heyday was over..). This is an example of cisco how this company tries to lay out best environment for their employees.","The largest problem in cisco is its size. It is a big guy, which means its decision making process is very slow. Officially my reporting structure is not that complicated; manager, general manager, director, and VP (there are more, but in my position, I doubt that I can see anyone of them). But there are also inofficial small team structures here as well and of course some politics. Thus in order for me to convey my idea and make it adopted by my team, do you know how many people I have to convince?"
Software engineer,5.0,"Apr 18, 2023","Former employee, more than 3 years",Very challenging and interesting projects. Brilliant people. Very goods benefits,Not so much attention on company events and perks
Software consulting engineer,4.0,"May 3, 2023",Current employee,Good culture in the company,Difficult for lower levels to reach higher management
Tme engineer,5.0,"May 12, 2023",Current employee,Good WLB WFH Holidays Campus,Salary not par with competition
Software engineer ii,5.0,"Mar 5, 2023","Current employee, more than 3 years",Work-life balance is awesome Proper recognition and rewards Manager transparency Will be able to expand our expertise is many areas of technologies,Pay is good at higher levels only when compared to similar companies.
Software test engineer,5.0,"May 6, 2023",Former employee,Great place to work and good benefits,No cons that I could remember
Network consulting engineer,5.0,"Apr 29, 2023","Former employee, more than 1 year",Work Life Balance Awesome Team mates,Not Applicable Nothing which I can think of
Systems architect,5.0,"Apr 10, 2023","Current employee, more than 3 years","Great people, culture and salary.",Can be overwhelmed with new solutions and trying to stay relevant.
Software engineer,4.0,"May 16, 2023",Current employee,Great place to work at,Lags behind in product offerings
Asic engineer,5.0,"May 10, 2023",Current employee,"work life balance, flexibility, nice people","low salary increase, project management"
Sales operations manager,5.0,"May 2, 2023","Former employee, more than 8 years","Work Life Balance, Salary, Culture, People, Chuck Robbins, Training",Starting salary can be low.
Qa automation engineer,4.0,"Apr 18, 2023","Current employee, more than 3 years","Good to upgrade skills and encourages POCs, innovation Rewards are good",Depends on the Team that you work for
Distinguished engineer,5.0,"Apr 12, 2023","Current employee, more than 10 years",Great work environment for advanced development,There are some downsides associated with distributed decision making.
Network engineer,3.0,"May 4, 2023","Current employee, more than 3 years",Experience and dealing with customers are the best.,Low salary when working with an outsourcing company
Technical consulting engineer,5.0,"Apr 21, 2023","Current employee, more than 5 years","Excellent work environment, helping team and learning culture.",No cons can be listed.
Software engineer,5.0,"Mar 27, 2023","Former employee, more than 1 year",Provides a good flexible work environment. #1st place to work. Provide lot of benefits for the employees,Nothing as of now As of now everything is good
Product marketing manager,5.0,"May 2, 2023","Current employee, more than 3 years",Amazing opportunities and amazing colleagues.,Enjoy working here. Dont have cons.
Software engineer,5.0,"Jun 11, 2008",Current employee,"You are encouraged to collaborate and seek visibility, even externally. Some employees can even work from home or in a remote office. Managers are generally open minded and encourage asking tough questions and challenging the status quo. Industry Leader. Still a growth company.  Compensation and benefits are excellent. For instance, the medical and dental package is 2nd to none and much better than most other comparable companies.  “If you are uncomfortable with change, Cisco might not be the place for you. There are significant leadership and strategy changes as we adapt to different markets. Many projects we work on are started and stopped haphazardly by product marketing or senior leadership.","“- Many things in the new hire process are unorganized for new employees. I particularly dislike the 2+ week overhead trying to get initial items setup.
- Expectations for corporate culture may be put on badges, but I am not feeling the type of camaraderie that I had, nor the new employee immersing expectations that occurred for my last job with ""Big Chip Inc"". It's starting to feel like more people are there putting in their 9 - 5 instead of being there because they enjoy their work more. Then again I am biased and so is my viewpoint of being a Software Engineer.”"
Technical marketing engineer,3.0,"Jul 10, 2013","Former employee, more than 10 years","You would think that at a company that owns more than 70% marketshare would be frought with ego and islands.  This might be true as you start moving up the food chain, however at the individual contributor level - there is a great deal of comraderie as everyone feels like a ""little fish"" in a big pond - and even the most veteran employees - still would collaborate.  There is a great sense of trust.  The culture is extremely collaborative with an idea that we are all virtually on the same team (because eventually you probably will be.)  A LOT of cross-teaming and matrix ran projects across the board.  I might be subjective because I had the fortune of working out of the bay area - I know that Cisco employees that were not close to corporate had less than nice things and feelings about it.","The only constant is change.  In over 10 years, I had over 10 managers without really having to change teams very much.  There seems to be a lot of flexibility within the org structure that ends up with a lot of revisions to applications, tools, processes, and structure.  

Talk about frugal!!! No free sodas anymore- and the cafeteria prices are higher than some of the restaurants that are within walking distance of campus.  There are basically no more perks left at Cisco other than the chance to use a macbook air as your standard pc and that somewhere someone back in engineering has probably created an ""app for that"" if you can't find what you're looking for on the intranet."
Senior user experience designer,5.0,"Feb 12, 2016","Current employee, more than 5 years",Great work life balance. Work from home is a major plus (they own WebEx). Smart capable people. Amazing benefits including a full week of paid leave for charity volunteering. Love how much the company gives back to society.,"Very rare to get a salary increase, so be sure you're OK with the salary you accept. Lots of churn in mid-management, I've had 13 managers in seven years. Tough to get your ideas heard, unless you're politically minded. Since the company is so large, there are a lot of slackers who coast along just under the radar, which can be de-motivating. Very engineering driven with design, and user experience, as an afterthought. There is also no clear career path for designers. Design is not handled in a traditional manner, so collaborating with fellow designers is rare- instead you're assigned a product and become silo'ed in it."
Anonymous employee,3.0,"Dec 6, 2016","Former employee, more than 10 years","- The people are incredibly sharp and supportive (with a few exceptions). 
- Pockets of leadership are outstanding. 
- The benefits are second to none. Good restricted stock options, 401K, ESPP.
- Teleworking option - allows for better work / life balance (sort of - see below)","- ENDLESS meetings. Back-to-back-to-back...Think 8 solid hours starting at 6 AM. 
- It's great that so many of the employees have the flexibility to be remote. However, I noticed that it has meant many employees are dis-engaged, going thru the motions. 
- Count on the annual re-org happening -- which means annual layoffs
- I personally have worked at Cisco for more than 15 years and got let go. Cisco may say they want you to retire there, which I was convinced I would...I was so loyal to that company, then suddenly got let go. It was pretty brutal to say the least. I essentially got kicked out of the family.  
- There's ""juniorization"" of the workforce going on here. They are trying to bring down the average age so if you are 23, good for you. If you are 38 or above, chances are it will be difficult for you to make your case. Millennials seem to hold a lot of importance at this company. Experience is no longer prime currency
- Changes going on in leadership and the way work gets done is highly, highly distracting. 
- Employee morale is extremely low"
Virtual customer success manager,5.0,"Jun 4, 2017","Current employee, more than 1 year","I love working here and the support you get from all levels of management can't be beat. People think sometimes that when you work for a large company like Cisco, you'll somehow get overlooked. But I can tell you that's not the case. You get to work with the smartest people in the industry who truly believe in educating and enabling their employees. Everyday, I feel like I've made an impact, and that my value is being recognized. I advocate everyday for my friends to work here because it is absolutely the best place to be. Customer Success is taking the industry by storm right now, and there is not a better company to be working with.  Cisco has always been a thought leader, and they recognize how critical Customer Success is for our customers. I can't wait to see how this group grows and transforms within the coming months. It's one of the most rewarding careers being able to work so closely with customers to truly understand their business, and how we can help them reach their business outcomes. If you want to learn, grow and be surrounded by passionate, motivated people - this is where you'll find them!","It's a newer team, so naturally there are still some things they are trying to work out in terms of what technology we align to and other little nuances... but it doesn't take away from the value you deliver as a CSM or the overall experience of working there.  It's more of a growing pain than a con! :)"
Software engineer,5.0,"Apr 25, 2023",Current employee,I learnt a lot in Deep Learning,Needed some more experience and should have spent more time working.
Asset manager,5.0,"Apr 25, 2023","Current employee, more than 3 years","Good benefits, fair compensation, decent work life balance",There are frequent meetings that could be an email
Anonymous employee,4.0,"Apr 27, 2023","Former employee, more than 1 year",Excellent people culture Good work life balance,Complicated organisation structure that might slow down issue resolve
Account manager,5.0,"Apr 5, 2023",Current employee,"salary, benefits, colleagues, travelling, degrees of freedom",software transition gives the company a hard time and makes it more difficult to achieve goals
Senior softwareengineer,4.0,"May 13, 2023",Former employee,good culture to be in,not much more professional setup
Enterprise account manager,5.0,"Mar 6, 2023","Current employee, more than 10 years",Opportunity to move and grow in certain roles.,Can over-rotate in areas such as hiring.
Business analyst,5.0,"Feb 21, 2023","Current employee, more than 1 year",Great opportunities to contribute to your own career advancement if you are willing to take on more projects and volunteer for more work than what is assigned to you.,No room for salary negotiation from intern conversion to full-time hire.
Software engineer,5.0,"Apr 23, 2023","Former employee, less than 1 year",* Work life balance * good salary and benefits,there was no cons at cisco
Technical sales engineer,4.0,"Feb 7, 2023","Current employee, more than 3 years",Stable environment with many loyalty employees,"Too many employees with more than 10-15 years at the Vietnam office makes the office become old, needs more diversity of young and experienced employees."
Csa,5.0,"Apr 25, 2023","Current employee, less than 1 year","Great work life balance, cool coworkers, room to grow",None Rhadamanthus I can account for yet
Business development manager,4.0,"May 11, 2023",Current employee,Work from home benefits are great,Stressful to work here often
Software engineer,5.0,"Mar 31, 2023","Current employee, more than 8 years","Too many to list. Inclusive culture, work-life balance, good pay, great benefits, engaging work just to name a few.",Sometimes the workload can be heavy & frequent layoffs
Software engineer,4.0,"Apr 27, 2023","Current employee, more than 1 year",Employee friendly organisation. Good managers,The only issue is gender ratio
Anonymous employee,5.0,"May 6, 2023",Current employee,its good place to work,no cons that I could remember
Sr. director,4.0,"Apr 29, 2023",Current employee,Great team and support make work enjoyable,OKR management becomes challenging and time comsuming
Software engineer,5.0,"Apr 29, 2023","Current employee, more than 3 years",Very smart people and flexibility,New in software with respect to hardware
Business development manager,5.0,"Feb 6, 2023",Current employee,"Very engaged and intelligent leadership that creates endless opportunities for any motivated individual contributor. Highly positive environment with access to supportive training, mentorship anything one needs to learn and grow. I love this company!","None, I feel very lucky to be employed by Cisco."
Director of professional services,4.0,"Jan 10, 2023",Current employee,Professional growth Evolving opportunities Employee centric Work/Life balance,Pockets of good old boy system Over rotated on diversity roles
Frontend developer,4.0,"May 9, 2023","Current employee, less than 1 year",Great work culture and team,salary hike issue and work load
Program manager,4.0,"Jun 13, 2008",Current employee,"Cisco strongly enables their employees even at the individual contributor level.  If you have good ideas and the drive to enable them, you can do well.

Of course, as with any large company, alot depends on your group and your direct manager.  However, mobility is generally encouraged from group to group and the tools are there for you to take advantage of it.  

Other reasons to work at Cisco are the ability to be involved with cutting edge technology and processes.  Cisco strives to be ahead of the curve both in terms of the products and the way we work.  

There are many great minds at work at Cisco and it energizes you to be around them each day.","The bell curve is enforced for ratings/rankings and it does not always lead to good results for Cisco or the employee.

The ratings and rankings system can be unfair and hold people back who should be promoted.  There is not a lot of consistency from group to group and if you're stuck in a group where there are a lot of high performers, you can be unfairly penalized.  

As the company gets older, there can be a tendency to fall back on tried and true ways rather than innovating.  Management says they want to encourage new ways of working but if it impacts their bottom line or they are afraid setbacks will reflect poorly on them, that can stand in the way of change."
Marketing communications manager,5.0,"Jan 27, 2019","Current employee, less than 1 year","While Cisco is a huge and global company, you have a sense of belonging to something bigger than yourself. There’s ways to get involved to navigate the vastness, for example tuning into our company all hands meeting, also known as the Cisco Beat. This is an opportunity to hear firsthand our leadership’s top of mind and where Cisco is focused as a company. Another way to get involved is by joining an Employee Resource Organization (ERO), such as Early Career Network or Connected Women. These employee organizations are communities that help you grow personally and professionally by connecting you with others who share similar interests and come from similar backgrounds. It is a chance to experience the wonderful diversity that exists within Cisco . Lastly, the flexibility that Cisco has is unmatched. For example, just this past Thanksgiving Holiday I fell ill and not well enough to go into the office. Luckily, with our flexible working policies and my agreement with my manager, I was able to work the entire week from home – no missed meetings!","Aforementioned, Cisco is a large company where success is emphasized by maintaining one’s own personal network and development. You have your roles and responsibilities but an added layer of continuous self-improvement through development courses and scoping careers on Cisco’s career site that might fit with your skillset. In other words, any role at Cisco won’t be an 8am-5pm Monday-Friday set-schedule job – but it will be as good as you make it!"
Cisco tac engineer,4.0,"Jan 24, 2022","Current employee, more than 1 year","Company Culture is amazing, And I really mean it. I planned to join cisco for a year or two max before leaving, out of college. But the Culture has made me love this place. Especially in TAC, which operates at its own level in most things.

So much to learn, the amount of knowledge is insane, the regular Technical Leaders at Cisco has would be equivalent, to Principle Engineers in most Companies. You never stop learning, every one and anyone you can ping, sync up and learn from.","Salary, 
One of the biggest down side, I see is the inflated salaries being offered for roles similar if not, ever more basic then what we do everyday in TAC. 
Being a global company, the company is able to acquire talent and resources at anywhere and bring them up. Which has shrunk the teams in US, by what seems to be by design of Execs. To run barely breathing teams in US.

Once you are in TAC you reach a certain point in your Career, that there doesn't seem to be career paths that go up. Most rely on you leaving to different Org, and climbing up again, and or zigzagging."
Software engineer,5.0,"Apr 24, 2023","Current employee, more than 3 years",benefit is good Work culture is excellent,no cons as of now
Technical consulting engineer- customer delivery,5.0,"Apr 11, 2023",Current employee,Flexible and understanding management. Perks are undeniably good.,I would say still low pay than rest of the competition
Data engineer,3.0,"Apr 17, 2023","Former employee, more than 1 year",Multiple opportunities for professional growth,Lots of office politics and backstabbing
Sales ops manager,4.0,"May 4, 2023","Current employee, more than 3 years",Bonuses are paid twice a year,Stressful work but also depends on team
Customer success manager,5.0,"Mar 29, 2023","Current employee, more than 10 years","benefits, fair salary, in-company opportunities to advance",you have to manage your own career succession
Software engineer,4.0,"Apr 5, 2023","Former employee, more than 3 years",Good work life balance and culture,Not a lot of guidance for your work. A lot of it would be solo work.
Senior software engineer,4.0,"Apr 19, 2023","Former employee, more than 3 years",company environment was good. got the good opportunities to learn new technology.,there was pressure every six month of firing.
Senior technical lead,3.0,"Apr 14, 2023","Former employee, more than 10 years","Worked on many technologies, met fantastic people, lots of interesting projects.",Compensation overall is lower than many other companies. Politics
Network consulting engineer,5.0,"Feb 13, 2023","Current employee, more than 8 years","Working culture, innovation, freedom of working hours","Depending on the team, your life can be easier or difficult. Managers don't care much about its employees."
Client executive,5.0,"Apr 18, 2023",Current employee,Culture and the people I work with,Na. Nothing to dislike. It’s the real deal.
Senior software engineer,3.0,"Apr 18, 2023","Former employee, more than 10 years",Nice work environment if good pay and less work you want,"Like all mature big companies, work is uninspiring"
Asset manager,5.0,"Apr 12, 2023","Former employee, more than 3 years","very good company, decent managers, career opportunities",not so high salaries comparing to other companies in the same industry
Partner account manager,4.0,"May 12, 2023",Former employee,Great Company to work for.,Unfortunately I got was re-balanced
Territory account manager,4.0,"Feb 16, 2023","Former employee, more than 3 years","culture, benefits,hybrid work, flexibility,talented sales team. Lot of room for good salary negotiation, Excellent technical team.","huge workload, long hours, premium priced products and services in a competitive market, yearly increment is minimal, need to improve commission structure."
Senior business development manager,5.0,"Jan 20, 2023",Current employee,The company has been an exciting place to work and will continue to be for those in technology driven areas of the company.,"Declining focus on being agile, taking risk, customer centric, and technology driven."
Project specialist,3.0,"Sep 19, 2016",Former employee,"Benefits are great.  Full medical/dental/vision, employee stock purchase plan and numerous arrangements with retailers for discounts.  In my role I was often able to work from home without recrimination, as were most people.  Generally really liked the people, but in a company that large there are bound to be some jerks.","To this day it boggles my mind how poorly managed the company as a whole is.  They have layoffs every year and never seem to figure out that its because they have poor talent management.  All too often highly skilled technical people are promoted into leadership positions , and they have no idea what they are doing and the team suffers.  there is also no consideration for compensation given to employees for their experience.  If you get hired this year at a set salary, it does not have a cost of living increase.  Next year an identical person could be hired who would make more than you, even though they have less experience.  This is one of the major causes of employee attrition.  I can really only speak for IT but Mid-level management (director level) is just plain bad.  By every definition of the term, just poor leadership."
Anonymous employee,5.0,"Apr 24, 2023","Current employee, more than 5 years",All good all good all good,No.cons no cons no cons
Customer success manager (csm),5.0,"Apr 24, 2023","Current employee, more than 5 years",great resources and personal development time,you need to handle lot of stressful situations
Cloud engineer,5.0,"Apr 25, 2023",Current employee,Good work life balance. awarded for same for 5 times,tech stack is a bit old
Consulting engineer,4.0,"May 3, 2023","Current employee, more than 1 year","flexible, great WLB, low load","low salary, too much seniority and politics"
Account manager,3.0,"Feb 3, 2023","Current employee, more than 3 years",Cisco is a monster when it comes to EN NTW product..learning is a big part of the job .. your exposed to wide range of technologies .. good pay,It’s a big company that you can easily get lost in .. too many products which creates les focused sales org
Software engineer ii,4.0,"Jan 24, 2023","Current employee, more than 1 year",Great work life balance and benefits. This is a value company and leader in its area.,Low responsibility so less opportunity to grow. Learning equivalent to 4 years can be done in 1 year at a startup.
Sre/devops engineer,5.0,"Apr 21, 2023","Current employee, more than 3 years",Great work life balance. Excellent career growth.,No cons as such in Cisco
Technical support engineer,5.0,"Apr 22, 2023",Current employee,Good culture Good management Good workspace,Old technology Too many bugs
Tac engineer,5.0,"Apr 14, 2023","Current employee, less than 1 year","- Amazing Culture and Workplace - People willing to help, especially in the beginning",Have not realized any cons
Software engineer,5.0,"Jan 31, 2023","Former employee, more than 1 year",Team mates are very friendly. They provide a lot of free resources and trainings for learning. They provide all the support wherever needed. Good benefits.,After you join Cisco don't expect good hikes! The hike percentage is very less even if you perform well.
Anonymous employee,4.0,"Mar 26, 2023","Former employee, more than 10 years",Great benefits Interesting work Amazing resources,California mindset Dismissive of acquisitions Difficult environment if you’re not in the core business
Regional sales manager,5.0,"Mar 27, 2023","Former employee, more than 10 years","People, culture, tech, CEO leadership, opportunity for travel","No major cons, some frustrations with big company process but this is same in all multinationals."
Software engineer 2,5.0,"Apr 3, 2023","Former employee, more than 1 year",Best workplace Employee Friendly Lot of learning,At times you will feel overburdened but trust me it expedites the learning process.
Senior architect,5.0,"Apr 24, 2023","Current employee, more than 5 years","Amazing Growth, Great culture, Sponsored L&D activities","Not Applicable, Have not witnessed any thing"
Commercial contracts manager (legal department),5.0,"Mar 28, 2023",Current employee,Remote working permitted Training provided Good benefits,Limited promotion and salary increases Bad Managers
Bdm sales,5.0,"Apr 4, 2023","Current employee, more than 3 years",They take care of you like you would expect family to take care of you.,Huge corporation with many interdependent departments
Financial analyst,5.0,"Apr 28, 2023",Current employee,"Great culture, good work life balance, awesome people",None currently at the moment
Account manager,5.0,"Apr 7, 2023","Current employee, more than 5 years","The best benefits, culture, and pay I have seen in the industry.","Politics, as it is a big company"
Technical support engineer,5.0,"Mar 26, 2023","Current employee, more than 5 years",Great positive environment. Collaborative team and good work/life balance.,Sometimes you need to do overtime on weekends.
Customer success manager,5.0,"May 8, 2018","Current employee, more than 10 years","Where do I begin?! Over the 13 years+ I have worked at Cisco it has only gotten better! There is a renewed focus on it's greatest asset-- the people, and it really shows in how the company fosters a team atmosphere, continual training/learning opportunities, and dozens of employee-focused activities, benefits, perks, etc etc etc.  I left Cisco for a period of time, and after experiencing several other companies, how they treat employees, the culture differences, I can honestly say that Cisco is by far the best company I have ever worked for. It is fast paced, and if you are not a ""high performer"" it can be a challenge, because the people here are incredibly intelligent and competitive... just dive right in and learn to swim!","The fast paced nature of the business can be overwhelming sometimes, but if you embrace it and work smart, with continual learning built into your career plan, then the sky is the limit. Life is about choices, and because of the collaborative, ""always on"" nature of the network, you must learn to unplug from work to keep your life in balance--- otherwise you start ""living to work"" instead of ""working to live"".  You have to manage YOUR career and calendar, otherwise the aggressive, success-driven nature of Cisco will ""eat you for lunch""."
Software engineer,5.0,"Oct 2, 2018","Current employee, more than 10 years","I've been with Cisco for 18 years in the engineering department working on a very successful product.  The culture here is great - the company emphasizes work-life balance and giving back to the community.  In many positions one has the opportunity to work from home, which is fantastic!  We also have five days paid time off each year (in addition to our regular vacation time)  to serve our communities through the charity of our choice.  In my experience there is very little micro-management, the people are great to work with, and it is a very diverse work culture.  I've learned to appreciate many cultures and I've traveled around the world to Europe, India and Australia in the course of my job.  I've learned a great deal of technical skills through my years here and it is a fast-paced, challenging work environment.  Our new leadership under CEO Chuck Robbins is focusing on innovation and simplification of our products and the investment community loves it (stock price up 45% this year)!  The compensation package is great with excellent health insurance and 401k match. I love my job!",Sometimes its difficult to get departments within the company to work together due to the tendency toward silos.
Systems architect,5.0,"Apr 17, 2023",Current employee,Love interacting with customers and the technical training I get,sometimes have to do post sales work
Security consulting engineer,5.0,"Feb 8, 2023",Current employee,Great place to work if you like building relationships with customers. You can pivot and specialize into any product/technology you like.,- Base compensation for CX could be better and there is no car allowance until you reach the higher grades (G11)
Dei manager,5.0,"Mar 22, 2023",Current employee,Flexible & Supportive Fast Passed with lots of new opportunities Encouragement to grow your career Setting DEI trends,Work and Home life balance can be hard
Software engineer,5.0,"May 4, 2023","Current employee, more than 1 year",Work culture growth oppurtunities fun,nill nothing very good zero
Software engineer,4.0,"Apr 5, 2023","Former employee, less than 1 year",Friendly environment. Allowed growth. Good Work Ethic.,I dont have a particular con.
Cybersecurity sales specialist,1.0,"May 30, 2023","Current employee, more than 1 year",None that I can think of,"Quotas are way too high, tech is outdated and not taken seriously in the sevurity industry, pay is below industry standard"
Account manager,5.0,"Apr 23, 2023","Former employee, more than 1 year",Great company with great benefits,Lower level management can be a mess depending on department
Software engineer,5.0,"Apr 25, 2023",Current employee,Very cool company as for me,"no cons, really. Maybe only timezones..."
Technical consultant,4.0,"Apr 11, 2023",Current employee,"Good Good not hectic, very smooth Good Good Good Nice",No cons No cons No cons No cons No cons
Software engineer,5.0,"Apr 28, 2023","Former employee, more than 10 years",Very good company in many fields,Issues Rarely can be found
Systems architect,4.0,"Apr 13, 2023","Current employee, more than 5 years",Best work life balance around,So big that different business units don't collaborate effectively
Software engineer,5.0,"Apr 8, 2023","Current employee, more than 5 years",Work culture and company benefits.,Cut throat competition for the employees. Need to work hard to have your presence noticed.
Virtual sales specialist,5.0,"Mar 21, 2023",Current employee,Great company to work for with good culture and benefits,None i cant think of
Business development manager,5.0,"May 1, 2023",Current employee,great culture and caring people,lack of vision/long term strategy
Cisco tac engineer,2.0,"Apr 18, 2023","Current employee, more than 1 year",I like to work from home,lots of work and stress
Senior product manager,5.0,"Jan 24, 2023","Current employee, less than 1 year",It is a good company to work for. Remote work is accepted without any issues and good pay for the market.,"It is a good company to work for. Collaboration however is not doing well, and I would recommend those in Collab to move to a new vertical."
Sofware developer,4.0,"Apr 28, 2023","Former employee, more than 5 years",Work Life balance Chilled out work environment,Monotonous work Less scope for innovation
Software development engineer (sde),4.0,"Apr 8, 2023",Current employee,Woek environment is the best.,I really dont have any cons in my mind right now.
Vss,5.0,"May 1, 2023","Current employee, more than 3 years","Opportunities, management team, hybrid work",Too many processes and platforms
Test development engineer,4.0,"Feb 13, 2023","Former employee, more than 1 year","Very flexible working choice, you can choose to work from home or go to the office. Receive gifts for nearly all holidays in China.","Not much growth space for NG, at least for me. feel lost when I started my first job here."
Director,4.0,"Apr 5, 2023","Former employee, more than 10 years",Talented employee pool with genuine desire to do great work.,Too many entitled and inefficient executives that only want to manage up
Bdm manager,5.0,"Apr 18, 2023","Current employee, less than 1 year",Best place to work for 2 years in a row,Not certain career grow path
Risk analyst,5.0,"Apr 19, 2023","Former employee, more than 8 years",Organised Good Management Teams Good company strategy,None I can think of
Virtual sales account manager,5.0,"Apr 12, 2023",Current employee,smart working international environment benefits,lack of career path as we are used to think about it (vertical growth)
Director of business operations,5.0,"Mar 24, 2023",Former employee,Cisco trys hard to communicate and invest in their employees.,Big company... can take some time to turn the ship.
Graduate apprentice trainee,5.0,"Apr 27, 2023","Former employee, more than 1 year",very good work place good company culture,Dont have any corn here
Software engineer iii,4.0,"Apr 28, 2023",Former employee,Good place to work on different tech,Unplanned work with tighter deadline sometimes.
Senior product manager,5.0,"Apr 6, 2023",Current employee,"Good people, good benefits, decent pay","Lots of reorganization, leadership can be flaky and vague"
Consulting engineer,5.0,"Apr 6, 2023","Current employee, more than 1 year","Great culture, compensation and facilities",the learning curve to get good projects is a bit steep
Customer success specialist,5.0,"Mar 7, 2023","Current employee, more than 5 years",+ Still working on getting more into the software mindset + Diversity depends strongly on the local office,+ Great educational opportunity + Recognition for good work + Travelling to customer sites
Technical consultant engineer,5.0,"Apr 30, 2023",Current employee,Learn about the Lastest technology,Always busy dealing with customers.
Software engineer,5.0,"Mar 20, 2023","Former employee, more than 1 year",Great company for inclusion and diversity. Offers several learning opportunities to for educational and career growth.,Starting pay is lower than average or Silicon Valley.
Business analyst,4.0,"Mar 8, 2023",Current employee,Performance is based on work delivered not hours available. Great unique benefits.,Many teams built a 'chase the sun' model which requires availability both early and late in the day.
Anonymous employee,4.0,"Mar 9, 2023",Current employee,"Considerable flexibility with hybrid work. Back to office 3 days a week, but not really enforced.","Not a growth company. We keep improving technology, but little ability to raise prices or grow revenue."
Software engineer ii,4.0,"Aug 1, 2015","Current employee, less than 1 year","Good work-life balance, good benefits, very flexible work from home policy, at a lower level, opportunities abound since there are so many teams and there's so much work going on.

The good thing is that if you ever get bored with a certain role, you can always switch to a new team. That makes work always challenging, and when it's challenging, it's interesting. The downside is that most of the work going on is on proprietary technologies, (in may area atleast) so it may not be helpful when switching companies.","It's a big company so you may get lost. I'm ambitious, and in such a big company, it's not easy to get to the top. 
It's also, frankly, boring. Not because of the work, but because of the environment. They have ancient drab grey cubicles, which is just off-putting to a lot of millennials in the tech industry who are used to interesting office spaces, creative and challenging environments, and good food.
Lastly, there need to be more promotions and rewards. It's common to see people leaving even though they like their job, simply because if they didn't they wouldn't progress in their career. There are slackers, and there are over-acheivers, and there needs to be a better mechanism to identify them."
Technical consulting engineer,4.0,"Apr 18, 2023",Current employee,Great place to work Friendly environment,Management can be a bit bias at times
Director of strategy and planning,4.0,"Mar 29, 2023",Former employee,Great benefits Great people Lots of learning opportunities,Too much top down decisions and lots of silos fighting with each other.
Service sales representative,3.0,"Apr 19, 2023","Former employee, more than 5 years",Great team to work with,Some managers needed better training
Analyst,5.0,"Apr 28, 2023",Current employee,Great benefits and work life,Nothing the company is great.
Cyber security analyst,5.0,"Apr 21, 2023",Current employee,very good company I learnt very much,"nothing to declar, it is good"
Security research engineer,5.0,"Feb 16, 2023",Current employee,"Wealth of knowledge from extremely experienced peers, supportive and approachable management, continuous learning opportunities through high-quality trainings, support for remote work, flexible work schedule","Salary not as high as other major tech companies, but still pretty good"
Enterprise architect,5.0,"Apr 9, 2023",Current employee,"Great company to work with, what an amazing place","Sometimes can be slow, follow the herd"
Anonymous employee,5.0,"Apr 25, 2023",Current employee,Good work life balance Good benefit,Not much down side of it
Sr. director it,2.0,"Feb 13, 2023",Current employee,"Voted the best place to work, over an over again... I wonder by who?","We lay people off even when we don't need to, the buildings are empty, always budget crunches."
Senior technical marketing engineer,4.0,"Apr 4, 2023",Former employee,Good culture and good people,Hard to go up and above
Network consulting engineer,5.0,"Apr 11, 2023","Current employee, less than 1 year",WLB is amazing. Work culture is also really good.,Salary might seem low for some.
Account manager,5.0,"Mar 17, 2023","Current employee, more than 5 years",Good opportunity Good pay Good product,"Too much Hierarchy, company politics ,"
Senior consultant,5.0,"Mar 17, 2023","Former employee, more than 1 year","Great pay & benefits, flex work arrangement, good work/life balance, strong and caring leadership","Big company / bureaucracy, hard to onboard, hard to network / try new things"
