Job Title,Job Ratings,time,JobStatus,Pros,Cons
Security engineer,4.0,"Nov 24, 2024",Former employee,the company has good perks,my org had poor management.
Software engineer,5.0,"Nov 29, 2024",Current employee,Perks balance reputation benefits brand,Na na na na na
Sr. account executive,5.0,"Nov 18, 2024",Current employee,Love the company and culture. Very diverse.,Very process-oriented and more emphasis on following procedures than selling
Marketing manager,3.0,"Oct 22, 2024","Former employee, more than 3 years","Day-to-day operations are completely unstructured, so you are free to blaze your own trail to get things done.","Group managers and directors typically don't possess competency in the areas they manage, and are therefore fear-driven and hyper-political."
Anonymous employee,5.0,"Nov 11, 2024","Former employee, more than 3 years","Great benefits, company cares about their employees, salaries are pretty decent","Extremely bureaucratic, hiring someone fast is almost impossible."
Software engineer,5.0,"Nov 24, 2024",Former employee,Excellent pay and benefits with good support,not applicable to this job
Program manager,3.0,"Nov 29, 2024","Former employee, more than 3 years",The company is mostly good,Management experience can be poor
Silicon engineer,5.0,"Nov 24, 2024",Current employee,good work environment for employees,nothing i can think of now
Test engineer,4.0,"Nov 24, 2024",Former employee,Decent Salary compared to other companies,High expectations and often working overtime
Software engineer,5.0,"Nov 24, 2024",Current employee,Work life balance across all roles.,No cons at all till now.
Software engineer,4.0,"Oct 9, 2024",Current employee,"Collaborative and inclusive work environment
Access to cutting-edge technology
Opportunities for professional development
Strong support for work-life balance
Competitive salary and benefits","Can be challenging to navigate large organization
High expectations and workload at times
Frequent changes in project priorities
Intense competition for promotions
Sometimes long hours during critical projects"
Software engineer,4.0,"Nov 16, 2024","Former employee, more than 3 years","Working on cutting-edge technologies
Smart and professional colleagues
Great benefits","Fast-paced work environment
Difficult work-life balance"
Engineer,3.0,"Nov 4, 2024","Former employee, more than 1 year",MSFT has great benefits plus unlimited PTO,Team mates don’t help each other out. They tend to go behind your back.
Research intern,5.0,"Nov 25, 2024","Current employee, less than 1 year",Discuss one of my latest paper,Some groups have no headcounts
Program manager,5.0,"Oct 28, 2024","Current employee, more than 3 years","Great pay and benefits
Challenging work
Industry leader",Long commute to come into office
Principal software engineer,5.0,"Nov 18, 2024",Current employee,Very good company to work at,nothing really to say wrong about this company
Software engineer,4.0,"Nov 25, 2024",Former employee,"Interesting work
different teams
big company
great for new grad",bad pay after new grad
Software development engineer (sde) ii,5.0,"Nov 20, 2024","Current employee, less than 1 year","Flexibiliy, Great Work/Life balance, Good Pay",In office and/or hybrid work typically required
Senior program manager,3.0,"Jul 9, 2024","Former employee, more than 1 year",Salary. Benefits. Varying scale of projects and interesting problems to solve. Desire to care for employees.,"Too much ""bottom-up"" methodology. Not enough high level guidance. Management overworked and so a bit inaccessible. Lots of arguably unnecessary bureaucracy. While the desire there, displayed care for employees is questionable."
Software engineer,1.0,"Sep 7, 2024","Current employee, more than 8 years","I work with smart people, greatly improved my engineering skills, great benefits, company is at the forefront of innovation in a lot of areas. CEO is very good and is guiding the company well. Mostly reasonable hours. Pay is ok, they could give more stock.","Biggest con is culture. Azure is very, very hierarchical. In almost every team I was part of you are expected to somewhat bow down to people at higher SDE levels than you, even if they have less experience, are making wrong decisions, or are being abusive. This is highly unfortunate and in my opinion stifles innovation at Microsoft and leads to a loss of talent. The worst part of this is I have seen many of my colleagues treated poorly.

Unfortunately, Microsoft is known for this culture. Satya Nadella, the current CEO, has made huge improvements with this. He even wrote a book citing some of the issues I talked about called Hit Refresh. But I still feel the company is old school where your age/position automatically gives you authority over others instead of actual ideas/output."
Software engineer,4.0,"Nov 17, 2024","Current employee, more than 3 years",good benefits like unlimited pto,a lot of extra unaccounted overtime. The projects are also boring.
Solution specialist,4.0,"Oct 21, 2024","Current employee, less than 1 year","More diverse than a lot of tech companies, but it still has a long way to go","An organization this large tends to be disorganized and have lot's of inefficiencies
Low base pay"
Software engineer manager,5.0,"Nov 6, 2024",Current employee,"wlb is great here, and you will enjoy the work in this enviroment.",Ovarll salary is a little lower than then industry.
Project engineer,2.0,"Nov 27, 2024","Former employee, less than 1 year",Good time with ought delays,Very stressful and long work time
Sr. product manager tech.,5.0,"Jun 17, 2024","Former employee, less than 1 year","People (very family oriented, very helpful, very humble)
Benefits (though salary / bonus / stocks are lower than other FAANGs)
Mobility within the company","Promotions are extremely hard
They don't really do product. It's all mostly Program. Product is just a title for most areas of MSFT. It's a very traditional org so changes will be slow."
Solution sales professional,4.0,"Aug 7, 2024",Current employee,"There is a reason that Microsoft has been so successful, especially in the last 10 years. Good overall product / platform strategy. There's a lot of opportunity to have a career, although the idea of a set career plan isn't really a thing -- you have to own it yourself.","Manager roulette. If you have a good manager, life feels great. If you don't then things can be tough. It's a huge organization sometimes with overlapping priorities and products."
Software engineer,4.0,"Nov 23, 2024","Current employee, less than 1 year","Money is great
Unlimited PTO
Strong management","Bonus structure virtually nonexistent 
No babes"
Anonymous employee,5.0,"Nov 19, 2024",Current employee,Flexible work life balance and amazing benefits,Medicore pay compared to alternative companies
Software engineer,5.0,"Nov 16, 2024",Current employee,"Work culture is amazing, people are supportive",Salary is less competitive as compared to others
Senior product manager,4.0,"Nov 24, 2024","Current employee, more than 3 years","Work life balance 
Leadership exposure","Pay
Additional stock allocation 
Hierarchy"
Anonymous employee,4.0,"Nov 20, 2024","Current employee, more than 3 years",Good salary and it's good,Not good work environment and corrupt
Senior software engineer,5.0,"Nov 20, 2024","Former employee, more than 3 years",Multiple teams to learn different things,pay not good compared to other fangs
Technical sales professional,3.0,"Nov 8, 2024","Former employee, more than 5 years",Competitive pay and respect when speaking with customers. They typically keep meetings.,"Beaurocracy is real here, as with anywhere. Pretty woke."
Software developer,4.0,"Nov 25, 2024","Current employee, more than 3 years",Good work and life balance,Poor compensation compared to competitors
Product marketing manager,5.0,"Nov 21, 2024",Current employee,flexible work and good benefits,none that I could think of
Sales compensation manager,5.0,"Nov 9, 2024","Former employee, more than 5 years","Good benefit, pay, growth mindset lots of things to do and learn",Big organization sometimes feel like going into multiple directions
Product manager,5.0,"Nov 22, 2024","Former employee, more than 1 year",Good workplace environment with stable earnings.,No bonuses and no incentives.
Salesperson,4.0,"Nov 22, 2024","Current employee, more than 1 year",High pay and a good environment,Very stressful and very fast paced
Project manager,4.0,"Nov 10, 2024",Current employee,Really great benefits hard to beat,You may be part of a team that requires you to be on call
Anonymous employee,5.0,"Nov 23, 2024",Current employee,Good culture and good benefits,Very structured company and promotions
Solutions architect,5.0,"Nov 3, 2024","Former employee, more than 5 years","Amazing place to work 
A lot of training 
A lot of certs to take and improve 
Beautiful work spaces",Nothing really to explain. None
Director of operations,5.0,"Nov 15, 2024","Current employee, more than 10 years","Benefits, global presence, people, freestyle work culture",Hard to climb upwards. Corp is tough
Senior software engineer,3.0,"Nov 11, 2024","Current employee, more than 8 years",Learning ability to adapt to bureaucracy and empire-building culture,Encourages you to interview and look for opportunities outside
Data engineer,5.0,"Nov 21, 2024","Current employee, more than 3 years",no pros so far i think,Cons are not so much
Trainer,5.0,"Sep 16, 2024",Former employee,I love how Microsoft takes care of it's employees. During my time there I was able to take advantage of their mental health services and their education assistance. I got my MBA thanks to Microsoft!,"It's really hard to move up in the company, especially if you have a manager that's disinterested in supporting their teams."
Software engineer,5.0,"Nov 12, 2024","Current employee, more than 5 years",WLB is good but these days it’s getting worse,Pay is bad but these days it’s getting worse
Managing director,5.0,"Oct 24, 2024","Current employee, more than 10 years","Great benefits package
You get to work with very smart people every day
Lots of opportunities to make your mark",Traditionally very Redmond centric for career growth
Senior director engineering,4.0,"Nov 13, 2024","Current employee, more than 10 years",Still the best place to work,Blind pursuit of AI and continued layoffs
Program manager,3.0,"Nov 22, 2024",Current employee,Benefits are nice for family,Politics are annoying and trickle down
Software engineer,1.0,"Jan 2, 2025","Current employee, more than 3 years",work life balance is good,Low pay and too many layoffs
Software engineer ii,4.0,"Sep 18, 2024","Current employee, more than 3 years",Generally people you work with here are friendly and intelligent. People respect work/life boundaries and are very flexible with your work schedule,Filled with bloat at managerial levels due to people that were great ICs moving up to people management roles when they have no people skills
Senior product manager,5.0,"Nov 15, 2024",Current employee,very good company to work. Growth mindset,not really. Overall is very decent.
Product manager,5.0,"Nov 15, 2024",Former employee,"WLB, good benefits, not hard work",Boring as hell like for real
Program manager 2,5.0,"Oct 16, 2024","Current employee, more than 3 years",People respect time off and generally you will take on as much work as you think is reasonable/can handle.,"Not a lot of chances for fast career progression, feels quite slow for that"
Data analyst,4.0,"Nov 20, 2024",Current employee,Great working experience in this organization.,Competition is high to get selected.
Data scientist,5.0,"Nov 16, 2024",Former employee,"- Good WLB
- Good learning
- Good projects",- No cons at all here
Software engineer,5.0,"Nov 12, 2024","Current employee, less than 1 year","good wlb, flexibility, things move pretty slowly though","things move slowly, hard to get much done"
Manager support,3.0,"Oct 14, 2024","Former employee, more than 5 years",Nice to be at a big name company with generous benefits,"No room for advancement, acquisitions bring along terrible management"
Software engineer ii,3.0,"Sep 30, 2024","Current employee, more than 3 years","Experience working with large-scale systems and collaborating across teams / services.
Beautiful campuses if in-office.","Not enough devs to cover all the work, so the work load can get heavy.
Can be juggling multiple projects at once without a lot of clarity on priorities or having the priorities shifting."
Anonymous employee,5.0,"Nov 13, 2024",Former employee,- Working with a great team,- not much I can think of
Account executive,3.0,"Nov 26, 2024",Current employee,"great benefits
pto is good","slave labor
mean to me"
Anonymous employee,4.0,"Jun 4, 2024","Current employee, more than 1 year","1. Global Brand - recognized by everyone from family, friends, and workers, especially in cutting-edge topics.

2. Compensation - good benefits and work-life balance depending on your team. 

3. Development - many areas to learn, grow, and be featured speakers.","Annual Changes - Every year things change and depending on your role your work might change. 

Contributor vs Outcome - I was lucky to have a role directly tied to tangible impact in terms of outcomes for customers and partners, not all roles are like this and some are more narrow than others.

Good Managers - Once you are in, you are in, but like with any role finding good hiring managers and teams to work with is critical for growth opportunities."
Account manager,5.0,"Nov 14, 2024","Current employee, more than 3 years",Growth mindset. and the personnel.,none. I can not think of any.
Anonymous employee,5.0,"Nov 7, 2024","Current employee, less than 1 year",I have to say that this is a very good cultured company.,Nothing at all to say about Microsoft.
Senior software engineer,4.0,"Sep 29, 2024","Current employee, more than 5 years","Work life balance
Smart and nice coworkers",Being locked into the bloated Microsoft tech stack makes work slow and painful and uninspired
Senior technical support engineer,5.0,"Nov 19, 2024","Current employee, more than 3 years",Good job culture in the field,nothing much love our job
Sr. business development manager,5.0,"Oct 16, 2024",Current employee,"Microsoft is an amazing company with great benefits
Work life balance
Culture","Pays less than peers in FAANG
Decision by committee culture, can be slow and bureaucratic"
Senior technical program manager,5.0,"Sep 30, 2024","Current employee, more than 8 years","Work life balance, flexibility in terms of where you work, excellent benefits and you can move around fairly easily (into other groups/teams/roles). Career opportunities are endless",Pay is less than industry standards (to my knowledge) - specifically in AI hardware space. Processes can block progress.
Senior security specialist,5.0,"Nov 13, 2024",Former employee,"good leadership, clear pay structure",sales many times based on luck of fiscal year
Svp strategy,4.0,"Nov 9, 2024","Current employee, more than 1 year",Its THE place to be with GenAI,Too matrixed to get things done that matter
Managing director,5.0,"Oct 29, 2024","Current employee, more than 8 years","Ability to work with leading customers
Great colleagues
Access to cutting edge technology
Had a fantastic leader",Can be political in some areas
Senior product manager,5.0,"Jul 24, 2024","Current employee, more than 3 years","Microsoft offers a dynamic and innovative work environment with access to cutting-edge technology and resources. The company culture promotes continuous learning and professional growth.
Employees enjoy excellent benefits, including comprehensive health plans, generous vacation time, and opportunities for remote work. The work-life balance is highly valued and supported.",The size and complexity of the organization can sometimes lead to bureaucratic processes and slower decision-making. Navigating through various departments can be challenging.
Software engineer,5.0,"Nov 19, 2024","Current employee, less than 1 year",Good Pay and company culture,No cons at working here
Technician,5.0,"Nov 15, 2024",Former employee,"Best job, u have to get in","No cons , cant write here"
Principal program manager,5.0,"Nov 7, 2024",Current employee,There is a good work life balance,It is a very large company with a lot of process
Global black belt,5.0,"Nov 7, 2024","Current employee, more than 5 years","Purpose led, mission driven organization.","Like all big companies, if one person does it there are 10 others."
Azure data and ai specialist,2.0,"Jun 20, 2024","Former employee, more than 8 years",If in the right role with the right manager the interactions with customers and Microsoft leaders is great. Benefits are top notch and comparable with all of the big tech companies.,"Stay away from the Data and AI roles if there is a SQL Server component to the job. You are expected to audit (through a cloud economics assessment) 20% of customers per year minimum. 

There are many terrible managers who have no view of their direct reports other than a cog in the wheel. Reviews and level of engagement has more to do with personal relationships and favoritism than actual results."
Software engineer ii,4.0,"Oct 2, 2024","Current employee, more than 5 years","Work life balance, good pay and benefits",Can be stuck at levels 'waiting your turn' or playing politics with upper level managers to get to title changing promotions
Technical support engineer,5.0,"Nov 8, 2024",Former employee,benefits and perks. Holiday calendar good,Micro management and Product teams not involve in most of the cvases
Software engineer,5.0,"Sep 10, 2024",Current employee,"Microsoft is a dominant player in the tech industry, particularly in software, cloud computing, and operating systems. Products like Windows, Microsoft Office, and Azure have established a significant global presence.","Microsoft has faced numerous antitrust lawsuits and regulatory challenges, particularly in the 1990s and 2000s. These legal battles damaged its reputation and continue to draw attention from regulators worldwide."
Software engineer ii,3.0,"Sep 4, 2024","Current employee, more than 1 year","There's tons to learn from the wide variety of products Microsoft has
Great perks
Somehow WLB friendly, depends on the team","Be ready to fend for yourself or try to figure out what your teammates are trying to tell you before annoying them.
Managers can be incredibly non-flexible depending on the team, overheard some saying people below senior don't deserve WFH or PTO"
Director of operations,3.0,"Nov 17, 2024",Current employee,Good comp package; lots of institutional knowledge,Very bureaucratic; hard to get promoted
Senior analytical lead,5.0,"Nov 18, 2024",Current employee,Base bonus stock total comp,Growth bureaucracy red tape politics
Quality documentation specialist,3.0,"Sep 21, 2024","Former employee, more than 1 year",Flexibility. Many learning opportunities. Wonderful and understanding managers that moved from Nuance. Time off. Holistic Health Time Off.,Poor communication. Lack of real interest in acquired staff. Changes in policy as soon as position was eliminated. Would not payout my last few weeks of childcare reimbursement. Slow response after position was eliminated.
Software engineer (swe ii),4.0,"Oct 30, 2024",Current employee,Good company and good insurance and good salary,you should have to talk with your team member
Data scientist,3.0,"Nov 7, 2024",Current employee,You would meet a lot of good people,Good people could turn bad when mis-management is there
Program manager,4.0,"Nov 4, 2024",Current employee,"Great culture, smart people, solid base","struggling to drive newer tech, massive company with interlocking processes"
Sales associate,5.0,"Nov 12, 2024",Current employee,Love it. Highly recommend. Definitely work here.,Nothing to note.they are pretty great!
Senior software engineer,3.0,"Nov 12, 2024","Current employee, more than 3 years","Lots of learning, and possible opportunities to grow",Some orgs and mangers can be toxic
Sotware engineer,5.0,"Nov 1, 2024","Current employee, more than 1 year","- Great perks for PTO, health care insurances, learning opportunities",take a long time to do sth
Channel sales executive,5.0,"Nov 14, 2024",Former employee,Wide menu of offerings with strong financials,Targeting senior personnel for layoffs
Game designer,5.0,"Nov 15, 2024","Former employee, more than 1 year",good pay for new worker,over work i miss my family
Softeware engineer,5.0,"Nov 7, 2024","Former employee, more than 1 year",best team to work around,"hard to get into company , lenghty interview process"
Technical program manager ii,4.0,"Nov 11, 2024","Current employee, more than 1 year","Learning experience, great compensation, employee friendly","Long work hours, not well defined job scope"
Program manager,4.0,"Nov 16, 2024",Former employee,The people and my team!!,Normal large company red tape
Senior data scientist,5.0,"Nov 12, 2024","Current employee, more than 3 years",Work life balance and pay,Career growth is limited sometimes
Software engineer,5.0,"Jul 9, 2024",Former employee,"Competitive Salary and Benefits:

Microsoft offers attractive compensation packages, including competitive salaries, bonuses, stock options, and comprehensive health benefits.
Professional Development:

Opportunities for continuous learning and development through internal training programs, conferences, and courses.
Access to cutting-edge technology and tools.
Innovative Work Environment:

Exposure to the latest advancements in technology and software development.
Opportunity to work on impactful projects that reach a global audience.
Work-Life Balance:

Flexible work hours and remote work options.
On-campus amenities such as fitness centers, cafes, and wellness programs to support a healthy work-life balance.
Diverse and Inclusive Culture:

Commitment to diversity and inclusion with various employee resource groups and initiatives.
Collaborative work environment with a focus on teamwork and innovation.
Career Advancement Opportunities:

Clear career progression paths and opportunities for promotion within the company.
Mentorship programs and access to a large network of professionals.
Comprehensive Support Systems:

Strong support for personal and professional development through mentorship, coaching, and peer collaboration.
Access to various support resources for mental health and well-being.","High Pressure and Expectations:

Intense workload and high expectations for performance and productivity.
Potential for long working hours, especially during project deadlines.
Corporate Bureaucracy:

Large company structure can lead to bureaucratic processes and slower decision-making.
Potential for feeling like a small cog in a big machine.
Work-Life Balance Challenges:

Despite flexible options, the high demands of the job may impact personal time and work-life balance.
Intense Competition:

Competitive work environment with high achievers can be stressful.
Pressure to continuously perform at a high level to stand out.
Location and Commute:

Depending on the location of the campus, commuting can be time-consuming and stressful.
Cost of living in some areas, like Redmond or Seattle, can be high.
Potential for Burnout:

High-pressure environment and intense workload can lead to burnout if not managed properly.
Need for self-care and stress management to maintain long-term productivity and well-being.
Limited Scope of Work:

Possibility of being confined to specific projects or roles, limiting exposure to a variety of experiences.
Specialization in certain areas may restrict opportunities to explore other interests."
Customer success,5.0,"Oct 21, 2024","Current employee, more than 3 years","WLB, pay, team dynamic is great, and good manager","so far, over the past 4 years only thing to complain about is promo cycle (minimum time in role)"
Software development engineer,5.0,"Jun 24, 2024","Former employee, more than 10 years","The pay is great, very nice people, almost anything you want to work on in the technical space is available there, so switching around doesn't require switching companies.","Sometimes Microsoft can't commit to fund a project internally, but will turn around and spend 100X to buy a start up that did the same thing a year later. New VPs like to kill the previous VPs initiatives, like a lion taking over a pride killing the cubs, they want to be seen as the source of the vision and leadership, not a babysitter of someone else's idea, even if that idea was brilliant."
Datacenter technician,3.0,"Sep 8, 2024","Current employee, more than 5 years","Brand prestige
Opportunity with modern technology",Political cult of personality management. DEI is important until credit for your work is given to others to please the minimum needs of diversity.
Anonymous employee,3.0,"Nov 18, 2024","Former employee, more than 10 years",Good employer to work for.,No growth available for most
Anonymous employee,4.0,"Nov 6, 2024",Current employee,"Good culture, growth mindset, generally nice/smart people",Such a big corporation with so many processes
Product manager,4.0,"Nov 6, 2024","Former employee, more than 3 years","Nice work life balance, good projects to work on","Low pay, too many leadership layers"
Senior product manager/senior product owner,4.0,"Oct 15, 2024","Current employee, more than 8 years",I loved working for a large company where I could move around,The culture can vary widely from org to org.
Sr. service engineer,3.0,"Sep 9, 2024","Former employee, more than 8 years","Compensation is top tier
Unlimited beverages to your liking
Flexibility of schedule and location","Very clique and social circle oriented
RIF (reduction in force) is applied to those which:
* Exhibit non-conformist tendencies
* Question why common sense and logic were abandoned
* Do not play the social game (don't try to be heads down and perform work being compensated for)"
Front end developer,5.0,"Nov 15, 2024","Current employee, more than 1 year",good work and good salry,my frined work at microsoft
Account manager,5.0,"Nov 11, 2024",Current employee,Very good culture and environment,I really have nothing bad to say
Sr. product manager,3.0,"Jan 23, 2024","Current employee, less than 1 year","Company employees are very nice, helpful, down to earth and very family oriented. Opportunities within the company are plenty; I also think though no experienced yet that the troubles you have to get into a type of Product role you don't have experience in, is not faced once you are within. However, you do you have to go through all rounds of interviews like external candidates except 1 or 2 rounds if you are within the same overall organization from the top.","Company still isn't doing true Product Management and is much more Program Management oriented. Don't get me wrong; I am sure there are few products that do run a Product shop but I had been hard pressed to find them. Also, organization is very siloed and broken up so there are so many dependencies across departments which slows down how fast you can generate impact."
Senior technical program manager,5.0,"Oct 27, 2024",Former employee,They give you the $ and the tools to be successful.,DEI garbage and not enopugh work getting done.
Software engineer,2.0,"Nov 13, 2024",Current employee,Good work life balance for everyone,Work can be unfulfilling in some orgs
Marketing operations manager,3.0,"Nov 8, 2024","Current employee, more than 8 years",Benefits - work from home flexibility,"Politics, promotions structure, leadership does not promote growth"
Anonymous employee,5.0,"Oct 29, 2024",Former employee,The benefits are great. Competitive workplace. Great promotion tracks.,The learning curve is a little steep to get used to Microsoft-specific technologies.
Sr. engineer,4.0,"Nov 1, 2024","Current employee, more than 3 years",WLB & the tech diversity,Low Stock comp & no or minimal TC growth
Software developer,2.0,"Nov 5, 2024",Current employee,"Good Benefit, Good people to work with","Micro managing, Higher ups need more vision"
Software engineer,4.0,"Nov 13, 2024","Current employee, more than 1 year",Good workplace culture and environment,Long working hours and time consuming
Senior product manager,5.0,"Oct 29, 2024","Former employee, more than 8 years","Better work life balance, better innovations with new cutting-edge technology,","Re-org too often, leadership priorities change often"
Privacy manager,4.0,"Jul 5, 2024",Current employee,"Company so very stable and they often hire from within, so it’s very easy to jump within the company. Also people there have a lot of tenure on their roles typically, so you’re working with true experts most of the time",Company culture is very structured and a bit old school for a tech company. It can be very inflexible and lead to often wasting time on processes/following up with people.
Software development engineer (sde),5.0,"Nov 11, 2024",Former employee,Good to great work life balance,It is good slow moving job
Enterprise account executive,5.0,"Sep 3, 2024","Former employee, more than 3 years",Microsoft is a household name that opens doors. Customers want to speak with Microsoft. The benefits are great. Your co-workers will be smart and friendly. Satya is a well respected leader.,"There is so much bureaucracy, it can be hard to get simple things done. Lots of pressure. High thresholds before you are eligible for commissions."
Anonymous employee,5.0,"Nov 12, 2024",Current employee,"Work life balance
DTO
Diverse workforce
Friendly teams",Low salary compared to industry
Software engineer,3.0,"Nov 8, 2024","Current employee, more than 3 years",Stable job if you aren't laid off,"Bad pay
Bad work life balance if you are remote"
Data scientist,5.0,"Oct 17, 2024",Former employee,Supportive work environment with great opportunities for career growth and access to cutting-edge technology.,Work-life balance can be challenging at times due to high expectations.
Product manager,5.0,"Nov 1, 2024","Former employee, more than 1 year","Work life balance
Thoughtful product roadmaps","Wish I’d never left
Slow moving in certain groups"
Software engineer,5.0,"Nov 9, 2024",Current employee,"Amazing company, nice culture, flexible.","overall a good company, not many cons"
Software engineer,3.0,"Aug 27, 2024","Former employee, more than 5 years",As a female software engineer; if you have a good manager near you in the chain of command you will have a great experience.,If you have misogynist managers the 2+ levels above you RUN!!! And don't bother contacting HR without the confirmed support of management.
Technical support engineer,4.0,"Oct 22, 2024","Former employee, more than 1 year","Microsoft , just for reference.",Free and flexible and also work life balance
Sr tpm,4.0,"Nov 3, 2024",Current employee,Continued investment in AI is leading to great results,Organizational politics in certain pockets of the company
Software development engineer (sde),4.0,"Nov 3, 2024",Current employee,work life balance is good,too old stack can't learn new stuff
Strategic account executive,2.0,"Nov 11, 2024","Former employee, more than 1 year","Pay, great benefits, great team.",it is very political and clique.
Azure administrator,5.0,"Nov 11, 2024",Current employee,you can have a flexible schedule.,There have been no cons.
Customer engineer,4.0,"Nov 4, 2024",Former employee,community: Onboarding with a group made integration easier,Easy to get the cog in a machine feel
Azure networking engineer(support),5.0,"Nov 4, 2024","Current employee, more than 1 year",Full benefits and salary bonus,Job can very from lots of work to very little
Principal software engineer,4.0,"Oct 20, 2024","Former employee, more than 8 years","1. Lots of variety of products to work on
2. Smart People
3. Good pay and benefits","1. Hard to move internally at senior levels
2. Lots of reorganizations"
Software engineer,4.0,"Nov 5, 2024",Current employee,- Great work life balance,"- Less pay
- Culture depends on different orgs"
Finance manager,4.0,"Nov 5, 2024","Current employee, more than 5 years","Pay, bonus, RSUs and health benefits are pretty good.",Org structures are top heavy
General manager,5.0,"Oct 25, 2024","Former employee, more than 10 years",great benefits for the pay,Big bureaucratic and very slow
Senior software engineer,3.0,"Oct 29, 2024","Current employee, more than 3 years",you can move around in the company,you can be stuck doing really uninteresting things
Sales associate,2.0,"Nov 6, 2024","Current employee, more than 5 years",money that you recieve there,hours that you have to work
Senior business manager,4.0,"Oct 30, 2024",Former employee,Benefits are comprehensive and flexible,Compensation lags other competitors large and small
Software engineer,4.0,"Nov 7, 2024",Former employee,Good teammates and supportive manager,Hard to move between orgs rn
Senior technical program manager/project manager,5.0,"Oct 31, 2024","Current employee, more than 3 years",Great place for career growth and job benefits.,"Work overtime, and no work life balance."
Senior product manager,5.0,"Nov 4, 2024",Current employee,Super relaxed but team dependent on that,"Large company, lots of beuracracy"
Software engineer,4.0,"Nov 12, 2024",Current employee,Work life balance and benefits.,Base pay is not competitive.
Anonymous employee,3.0,"Nov 8, 2024",Former employee,Ability to work from anywhere.,"Siloed organizations, favoritism in internal hiring process."
Manager,4.0,"Nov 8, 2024","Former employee, less than 1 year",Great team to be around,Long hours and not enough time i. office
Software engineer,5.0,"Nov 8, 2024","Current employee, more than 3 years",Great work life balance here,None that I can think of
Pm i,3.0,"Oct 28, 2024",Current employee,Great amounts to learn about cloud,"Politics politics politics, so many people and middle managers driving agenda"
Software development engineer (sde),5.0,"Nov 5, 2024","Former employee, less than 1 year",Microsoft has good life work balance,Microsoft doesn't pay well compared to others
Senior software engineer,5.0,"Nov 2, 2024",Current employee,"- Great Benefits
- Work life balance 
- impactful work",- Internal movement is difficult sometimes
Business development representative (bdr),4.0,"Nov 6, 2024",Former employee,Great Support and ability to earn more money,Long working hours and days
Principal group program manager,5.0,"Oct 22, 2024","Former employee, more than 3 years","Inclusive, collaborative place to work on exciting products that impact people.",The usual overhead of working in large companies
Anonymous employee,5.0,"Nov 7, 2024",Current employee,Good place to work at,Not any cons at the moment
Senior software engineer,2.0,"Nov 11, 2024","Former employee, more than 10 years",Work life balance and advanced tech,stressful annual review calibration and bias.
Principal engineer,5.0,"Oct 23, 2024","Current employee, more than 10 years","Very flexible work environment 
Best managers I have worked with",Growth opportunities and pay could be limiting factors at times
Account manager,5.0,"Nov 4, 2024","Current employee, more than 1 year",Amazing culture and talented individuals.,None that I can think of.
Software engineer 2,4.0,"Nov 4, 2024","Current employee, more than 5 years","Good culture, excellent work life balance, good benefits",Income low compared to other companies
Software engineer,4.0,"Nov 8, 2024",Former employee,It is a fine place to work.,It could have been better.
Finance manager,5.0,"Oct 24, 2024",Former employee,"Great people, culture. Salary competitive, benefits are great.",Can be a little too bureaucratic at times.
Senior software engineer,3.0,"Oct 17, 2024",Current employee,It is a good company but the pay is low in comparison to the competitors,Compensation needs to be adjusted atleast for existing employees
Community development specialist,5.0,"Nov 1, 2024","Current employee, more than 3 years",Wonderful place to work at. Loved it,"Pay could’ve been better, and bonuses"
Technical product manager,2.0,"Jun 22, 2024","Current employee, more than 3 years",*Senior leadership has been making the right strategic moves in recent years.,"*Terrible WLB. Kiss your family-life and hobbies goodbye. Pay atleast 30% less than big Tech peers for many/most roles.
*Early morning and post-dinner calls with Asian countries happen regularly. 
*You could be managed-out or laid off for no reason, because they over-hired in 2021-2022.
*Internal team transfer is tougher than external job switching, strife with discreet nepotism and opacity."
Csam - customer success account manager,3.0,"Oct 30, 2024",Current employee,Benefits are good at this company,Frequent changes of role responsibilities
Janitor/cleaner,5.0,"Oct 23, 2024","Current employee, more than 5 years",I get to meet Bill!,Lunch menu is quite vegan
Marketing,5.0,"Nov 8, 2024",Current employee,Just need to see this,Also the same thing here
Senior applied scientist,2.0,"Nov 5, 2024",Current employee,The lunch is great. Friendly employees.,Bad WLB with low pay
Sr manager software engineering,3.0,"Nov 5, 2024",Current employee,Great benefits provided to employees.,Has too much politics and teams sometimes suffers
Principal product manager,5.0,"Oct 14, 2024","Current employee, more than 10 years",Always interesting and exciting work in a fast paced environment,Mid level managers tend to be very bad at managing
People manager,1.0,"Sep 24, 2024","Former employee, more than 5 years","if you consider this as a pro: doing platform work without any product commitment, which also means no real metrics to be hold accountable","leadership & team culture are the worst, the most political team i have ever been on, if you don't belong to a small circle, you are simply dispensable, no respect of experience & skills, or even care about doing good work."
Principal data scientist,4.0,"Oct 29, 2024","Current employee, more than 10 years",Work-life balance is good overall.,Compensation is not competitive. In general employees are not incentivized to do more.
Software engineer,4.0,"Oct 1, 2024",Current employee,Good company where you can work on the cutting edge technology.,promotions are based on how you do relative to everyone else and there are limits to how many can happen at a time.
Senior product manager,4.0,"Aug 4, 2024","Former employee, more than 8 years","Good technical level of folks, had some amazing managers over the years. Reasonable work-life balance. I appreciated the ability to work from home. Overall good culture - people are very polite with each other.",Competition for review ratings and impactful projects is very tough.
